TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;MES_RENTAB;PR_RENTAB_MES;PR_VARIACAO_INDICE_REFER_MES;PR_PERFM_INDICE_REFER_MES;RENTAB_MES_OBS
CLASSES - FIF;08.702.798/0001-25;;BRADESCO INSTITUCIONAL IMA-B FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-06-30;1;1.06;1.07;99.02;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.798/0001-25;;BRADESCO INSTITUCIONAL IMA-B FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-06-30;2;0.47;0.50;93.83;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.798/0001-25;;BRADESCO INSTITUCIONAL IMA-B FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-06-30;3;1.79;1.84;97.25;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.798/0001-25;;BRADESCO INSTITUCIONAL IMA-B FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-06-30;4;2.07;2.09;98.78;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.798/0001-25;;BRADESCO INSTITUCIONAL IMA-B FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-06-30;5;1.66;1.70;97.91;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.798/0001-25;;BRADESCO INSTITUCIONAL IMA-B FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-06-30;6;1.29;1.30;99.42;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.798/0001-25;;BRADESCO INSTITUCIONAL IMA-B FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-06-30;7;2.06;2.09;98.24;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.798/0001-25;;BRADESCO INSTITUCIONAL IMA-B FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-06-30;8;0.48;0.52;92.85;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.798/0001-25;;BRADESCO INSTITUCIONAL IMA-B FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-06-30;9;-0.70;-0.67;104.83;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.798/0001-25;;BRADESCO INSTITUCIONAL IMA-B FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-06-30;10;-0.69;-0.65;106.36;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.798/0001-25;;BRADESCO INSTITUCIONAL IMA-B FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-06-30;11;0.00;0.02;-2.62;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.798/0001-25;;BRADESCO INSTITUCIONAL IMA-B FI FINANCEIRO - CIC RF - RESP LIMITADA;2025-06-30;12;-2.66;-2.62;101.41;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.804/0001-44;;BRADESCO FIF DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR ANS - CI RF - RESPONSABILIDADE LIMITADA;2025-06-30;1;1.01;1.01;100.16;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.804/0001-44;;BRADESCO FIF DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR ANS - CI RF - RESPONSABILIDADE LIMITADA;2025-06-30;2;0.95;0.99;96.57;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.804/0001-44;;BRADESCO FIF DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR ANS - CI RF - RESPONSABILIDADE LIMITADA;2025-06-30;3;0.93;0.96;96.67;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.804/0001-44;;BRADESCO FIF DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR ANS - CI RF - RESPONSABILIDADE LIMITADA;2025-06-30;4;1.01;1.06;95.99;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.804/0001-44;;BRADESCO FIF DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR ANS - CI RF - RESPONSABILIDADE LIMITADA;2025-06-30;5;1.11;1.14;97.20;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.804/0001-44;;BRADESCO FIF DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR ANS - CI RF - RESPONSABILIDADE LIMITADA;2025-06-30;6;1.07;1.10;97.61;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.804/0001-44;;BRADESCO FIF DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR ANS - CI RF - RESPONSABILIDADE LIMITADA;2025-06-30;7;0.87;0.91;95.99;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.804/0001-44;;BRADESCO FIF DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR ANS - CI RF - RESPONSABILIDADE LIMITADA;2025-06-30;8;0.85;0.87;97.90;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.804/0001-44;;BRADESCO FIF DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR ANS - CI RF - RESPONSABILIDADE LIMITADA;2025-06-30;9;0.79;0.83;94.63;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.804/0001-44;;BRADESCO FIF DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR ANS - CI RF - RESPONSABILIDADE LIMITADA;2025-06-30;10;0.90;0.93;96.90;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.804/0001-44;;BRADESCO FIF DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR ANS - CI RF - RESPONSABILIDADE LIMITADA;2025-06-30;11;0.77;0.79;97.15;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.702.804/0001-44;;BRADESCO FIF DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR ANS - CI RF - RESPONSABILIDADE LIMITADA;2025-06-30;12;0.85;0.93;91.22;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.756.265/0001-26;;BRADESCO FEEDER TNA FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-06-30;1;1.09;1.01;108.00;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.756.265/0001-26;;BRADESCO FEEDER TNA FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-06-30;2;0.97;0.99;98.09;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.756.265/0001-26;;BRADESCO FEEDER TNA FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-06-30;3;0.90;0.96;93.65;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.756.265/0001-26;;BRADESCO FEEDER TNA FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-06-30;4;1.10;1.06;104.60;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.756.265/0001-26;;BRADESCO FEEDER TNA FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-06-30;5;1.18;1.14;103.77;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.756.265/0001-26;;BRADESCO FEEDER TNA FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-06-30;6;1.11;1.10;101.09;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.756.265/0001-26;;BRADESCO FEEDER TNA FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-06-30;7;0.84;0.91;93.00;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.756.265/0001-26;;BRADESCO FEEDER TNA FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-06-30;8;0.87;0.87;100.36;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.756.265/0001-26;;BRADESCO FEEDER TNA FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-06-30;9;0.82;0.83;98.72;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.756.265/0001-26;;BRADESCO FEEDER TNA FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-06-30;10;0.94;0.93;101.18;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.756.265/0001-26;;BRADESCO FEEDER TNA FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-06-30;11;0.79;0.79;99.59;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.756.265/0001-26;;BRADESCO FEEDER TNA FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2025-06-30;12;0.80;0.93;85.88;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.776.308/0001-35;;BRADESCO H TOP FIF - CLASSE DE  INVESTIMENTO RENDA FIXA LP CRÉDITO PRIVADO -  RESP LIMITADA;2025-06-30;1;0.96;1.01;94.94;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.776.308/0001-35;;BRADESCO H TOP FIF - CLASSE DE  INVESTIMENTO RENDA FIXA LP CRÉDITO PRIVADO -  RESP LIMITADA;2025-06-30;2;0.98;0.99;99.20;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.776.308/0001-35;;BRADESCO H TOP FIF - CLASSE DE  INVESTIMENTO RENDA FIXA LP CRÉDITO PRIVADO -  RESP LIMITADA;2025-06-30;3;1.04;0.96;108.74;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.776.308/0001-35;;BRADESCO H TOP FIF - CLASSE DE  INVESTIMENTO RENDA FIXA LP CRÉDITO PRIVADO -  RESP LIMITADA;2025-06-30;4;1.15;1.06;108.80;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.776.308/0001-35;;BRADESCO H TOP FIF - CLASSE DE  INVESTIMENTO RENDA FIXA LP CRÉDITO PRIVADO -  RESP LIMITADA;2025-06-30;5;1.09;1.14;95.85;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.776.308/0001-35;;BRADESCO H TOP FIF - CLASSE DE  INVESTIMENTO RENDA FIXA LP CRÉDITO PRIVADO -  RESP LIMITADA;2025-06-30;6;1.09;1.10;99.34;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.776.308/0001-35;;BRADESCO H TOP FIF - CLASSE DE  INVESTIMENTO RENDA FIXA LP CRÉDITO PRIVADO -  RESP LIMITADA;2025-06-30;7;0.84;0.91;92.28;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.776.308/0001-35;;BRADESCO H TOP FIF - CLASSE DE  INVESTIMENTO RENDA FIXA LP CRÉDITO PRIVADO -  RESP LIMITADA;2025-06-30;8;0.66;0.87;75.97;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.776.308/0001-35;;BRADESCO H TOP FIF - CLASSE DE  INVESTIMENTO RENDA FIXA LP CRÉDITO PRIVADO -  RESP LIMITADA;2025-06-30;9;0.66;0.83;79.28;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.776.308/0001-35;;BRADESCO H TOP FIF - CLASSE DE  INVESTIMENTO RENDA FIXA LP CRÉDITO PRIVADO -  RESP LIMITADA;2025-06-30;10;0.92;0.93;99.46;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;08.776.308/0001-35;;BRADESCO H TOP FIF - CLASSE DE  INVESTIMENTO RENDA FIXA LP CRÉDITO PRIVADO -  RESP LIMITADA;2025-06-30;11;0.79;0.79;99.60;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
