TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;MES_RENTAB;PR_RENTAB_MES;PR_VARIACAO_INDICE_REFER_MES;PR_PERFM_INDICE_REFER_MES;RENTAB_MES_OBS
FI;03.766.575/0001-08;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI HIPERFUNDO -RESPONSABILIDADE LIMITADA;2025-01-31;10;0.76;0.93;81.85;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.766.575/0001-08;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI HIPERFUNDO -RESPONSABILIDADE LIMITADA;2025-01-31;11;0.66;0.79;83.93;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.766.575/0001-08;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI HIPERFUNDO -RESPONSABILIDADE LIMITADA;2025-01-31;12;0.71;0.93;76.32;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-01-31;1;0.83;1.01;82.31;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-01-31;2;0.66;0.80;82.75;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-01-31;3;0.70;0.83;83.79;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-01-31;4;0.60;0.89;67.95;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-01-31;5;0.68;0.83;81.50;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-01-31;6;0.53;0.79;66.75;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-01-31;7;0.70;0.91;77.60;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-01-31;8;0.56;0.87;64.33;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-01-31;9;0.56;0.83;67.26;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-01-31;10;0.78;0.93;83.52;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-01-31;11;0.67;0.79;84.49;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-01-31;12;0.80;0.93;85.81;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-01-31;1;0.91;1.01;89.72;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-01-31;2;0.70;0.80;86.94;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-01-31;3;0.73;0.83;87.55;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-01-31;4;0.76;0.89;86.08;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-01-31;5;0.71;0.83;85.27;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-01-31;6;0.67;0.79;84.83;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-01-31;7;0.78;0.91;85.79;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-01-31;8;0.74;0.87;85.74;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-01-31;9;0.72;0.83;85.94;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-01-31;10;0.80;0.93;86.13;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-01-31;11;0.68;0.79;86.53;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-01-31;12;0.77;0.93;82.68;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-01-31;1;1.00;1.01;99.40;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-01-31;2;0.72;0.80;89.23;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-01-31;3;0.77;0.83;92.04;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-01-31;4;0.50;0.89;56.32;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-01-31;5;0.69;0.83;83.27;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-01-31;6;0.38;0.79;47.65;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-01-31;7;0.72;0.91;79.02;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-01-31;8;0.31;0.87;35.72;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-01-31;9;0.54;0.83;64.31;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-01-31;10;0.79;0.93;84.71;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-01-31;11;0.58;0.79;73.04;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-01-31;12;0.95;0.93;102.40;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;1;5.27;4.92;0.35;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;2;0.58;0.96;-0.38;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;3;-1.69;-0.73;-0.96;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;4;-4.25;-1.34;-2.91;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;5;-4.18;-3.18;-1.00;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;6;0.73;1.51;-0.78;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;7;5.42;2.90;2.52;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;8;7.13;6.60;0.54;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;9;-2.61;-2.97;0.36;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;10;-0.47;-1.53;1.06;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-01-31;11;-5.07;-2.91;-2.16;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
